NU_INSCRICAO,IN_TREINEIRO
542a5c62e5dda4afda0ddf1ff8472fc07823041b,False
254f573422c5dad6df226f27f8325764159180f8,False
a9341c49e454e8778357ac2bb89b98b869eb9195,False
71ee68afe6ea5d73d43d6ba41bab4eea8937945e,True
97c13c17546242e3b5cc2e1a4026b1b560f05951,True
65675d9463f98aaa7e1d2101841a145ceaeb3235,False
1719ebcbcb30bb5cb9bf86dfa2badb86029ddc83,False
578e6f253d99e04e1cae0997a47145d6c40bcb31,False
835cdb18ee547f725880d3cfb1f5144c33f98e2e,False
dc16a58fb09b6c8a8436b0e4d36a654b16fb1c1e,False
a5fd58bcf1ed1623950ddb1ab0515e9cfca77f2e,False
34db159ebd5b1310587c6ac7b41ab21b24a2a7f5,False
344b69998329eacd323d23c03654657173b14ca4,False
4482f71368752717c73ef13f6c6f8e6fa7c49e5a,False
4afd375f934f33e76f35ac5c5c51e84b56208f2f,False
682f9c7467a4cdce7b62e4ba874b024539f10b32,True
eb5afe20d0b0ac2493ec137e665cbe203b4c7962,False
3feac93ac4929de8cf6e1e3d25bac265a9055cde,False
2c34a9d06b8d1598e815a04072c66d4c37f7d0d3,False
d3fc72bee6d4785a81c20c61943a19bd9594bf4f,True
68de10861e82c4458af114d4bc4d44287bdb79d3,False
e914b7a031cdb395b641eaad3b2e93bc8b464fee,True
96f0410f5f92853ff8ae36ebbd06d75eb1b52a4d,False
6cf79210155f1378336a572bebecf9d185584cf0,False
5314c0f87cc6d24609753032924787a66cecf2f9,False
ef16166ab38bce85410a7eabfe6e126578295deb,False
03e2fbdccae4e4ae23868b99c2f223952b8a3d75,False
bbc2a7edd0b9972135634fbd5cc20df21e0f2805,False
ca63d4e2f19c076666ac36ecdb6c88807af5a286,False
0ada901fa97dde58bbb712046f8c435f5aaf2eb5,True
058e73380c7317e23b6d05eb29263ddeea6d67d9,False
78fd8f7b5a96716e7c7a551af1befc60b2a1e3a6,False
73ccfdba18053a06dcf55bdd8f21b5df26c8c62f,False
fc597a98e20219f0e0d0b3c8f726148d9396c7a5,False
7aacad5b33bb7311edbca73e0b01e22d482668fe,False
10a863d77404706facb14ec24f8779944a0e2726,False
012753f0623eba75fd6389dc16251fe9ae7bbe9e,False
a31a918a8a9aa98190b44c4180694398d5832aaf,False
d4d07c1c3fd5865df793200d1b9fb44c239749a6,False
cbc60ee3bb3a0cca38684f9451d9c86bbe167faf,False
e36d9765236c9a279c3052da1ec8bed59afe8ec1,False
51bff1b9bee182a2af050c506c1aa897d7e1ce64,True
33538a282990df66facc7fc4d632d228663e6f23,False
bd1a0a2a6bb214b917b224ee48b296b0bb56d946,False
800fd11770bf40ca7ba73c6942e928905c2ad85e,False
22981b9d360e4577aa4f182e20d9e2c6bf5b9031,False
b9ad78f07fe42e1fa8f481978ba3a93e5a14d0f0,False
fcde4267c44d82b2586c819df7a67d38875b18d6,False
4f1a3b6f535101ff179aa1a6a93c5c8b14c650d5,False
c002e83e83d413be4d6d927bce05fd95db898e5e,False
59143301637f2a67a8fb8c221d1a24737d1dcb32,False
490b2ffd7c2865ddf372e56a228747676625f96f,False
a2d92ad4fcfa79f667438d9ed71d9e2399ce01ef,False
32262e6e7480e6488a17a7d0303191b469e53ac8,False
23ac3dbf2ad3299da9510959f2fc3a91c9b65956,False
6112483dfd2f98ff0a93c0351cd54f53003a52ad,False
b3d3ee0a6bf769d8bf2afc2016abcf2eea08ea2c,True
0816370239d76de1f22d6bb01108b1b7b04425f0,False
26bf84d8e39890fa4332f29a68ef49def0f4801b,False
7eab392651152da0a19f3fe8dd4c8fcee021e805,False
bed7bf02238e84b27ef732ce19659bffbd355c01,False
c91b38aeddccc5dc704e1a4873f8052d0965109d,False
e70164027b72a09878bf2db3d296d03daf772124,True
775ca0f19fe62cd063de7310bf91c85355f85f42,False
242f95ed739d19f8ce40b8621bb82dfa060ead7d,False
1f878a3a5a6339ec095745be14cb4c71ba7ab403,False
7dfb86469e29386f487325226900d366dbbd012d,True
f64d55a369fcb19ce4c21dfbcf7e197de14a61e8,False
ad241593744e4227122c793af19d221093236d63,False
a564fa113ddafe3c98c2a135a1ab6ee98fe3100c,False
39e5e733e7b65b9bd2d48daa0f1f6181882f2fb4,False
14a773ce230fbf5d1fdc745d90777e0db22c4112,False
18716c9dd000b3a3215f29d2848f6d36d329ecde,False
c452888ae9a2065ec17bcf1b00240cfb52b5237c,False
d20d5315b0973cac6be89d537cd0c867f03448d3,False
2864d62d538956fbdabc2c62f243d2034fec3f2d,False
56ff1b7ad60f838299b44c12ae849d61c839e5fe,False
17561abec41d905ce7f9653143dbc1ca628cd2ff,False
47549767bd84aa2d043a1e5a27fb86a7fe03ac6f,False
c2b8c9645b354befccb1d6aebf192cedd64af073,False
1e67d085613c713cf66c1fecfe54f75881aa3d4b,False
4e5bc0fb1533ab41c2aa3e7bd64c74e2f1abaa30,False
aa089e34aa12e878feeae0401a78818dfc54e714,False
d02bb7f3c2393f36535a0524a837c9b834445f4f,False
ce02d7c7725a67dae7b36f763a440ac93e50a88f,False
10c9f1933d665500646eb4dacec91f355891875c,False
1956680f2ac58e88b66a3d1090ec7a6a97c429ae,False
6201adbfc909a3e0985d57dfaabf33bdbed34be5,False
c04f335c80d2e212fc9f526760bf153750a00c55,False
8f3ad027b8e1f3ebe711d0b535d5600e6fff5564,False
9d35763e99976bdaf3297cb166daff6c4f5ba5bd,False
1b277f0b14e45b08d2addf6e04fb9d2fb37ad820,False
92f8634498aed94b9e0fe3f7b60d2714262eb030,False
3404f693a9be14b843e5a999110aed73ef279f1e,False
7707691e55f320edbc7d017c2caf0e7232cfa083,False
03bb68e1af9240e693b969e848fa7afe7d2ac3c7,False
00db3bc23bfe354c890f616cff9aefb8b9ad3336,False
a451395858989232d692b06f8dbcb7026517ade3,False
0a1fcf83e06c355cb24d1034fac867090e959572,False
6c32b9fbfbc78d7edc0bd351254ef4d32fa60adb,False
2f338a2cad7da6f687cfcbe957baa81eb1251ade,True
ae1a6aca751299072485ab2ef5b5051f27b6dc6a,True
0343c00ed79ce55f3175eca323a6c2a26ed1c799,False
b8aebd1f60be6a724b9a5dc935321cafade7b0da,True
3afd1b44e5815643f4b3bc12c9748f7b92aa4056,False
79031c4b72f45b8840ffae5213236f7321245cfa,True
39bfeaf8b4edb77394619e276c284f081e9c19b8,False
287b1e9725d71e6858ec8ae63b375d7631bdc6ca,False
6cc9c58710e2bc05baf80c3db8e3ec56aac73b4e,False
3d2eaef7b9286d930c74065ca74a017304e0560a,False
9c2a48c2483a28eda916df44b468ec50b91e2f13,False
625288de28465f00d302f74f3148cb62aa793d4f,False
68e8e44f7e36858c5257110e6937548e1a3a011a,False
2f34d0f5238589324a6fa4d70bddbcdba4f69eae,False
c9adc76abd3aea05a15867c4a2a2b9c89d69a229,False
213962d8b46d8092bd278b59727d53ea5df5a1af,False
11a9bc6b19629e6b6e3fbde6c511255a5bde14e8,False
8aad7fc673405c7fab07f9f38a3496df6099118e,False
0c27fbc585e9607dfc876a7c79cf65e50d86f137,False
97f708e3d2d3f7fe1586a4b06901b159c83e95eb,False
315f3c7da2714c39454e83742f3c7c0d95f16cb5,True
c55516f6de562b8e628679332e39524afc59eedf,False
9ab780abc60df6e80af3c1bc166eb5e97bbf853b,False
fdf227d3874cd19d3ab839d5f28bec0b2003e414,True
869d04398ef4c2ec0736a8aca316bc4ede67e5d0,False
8a6535395ed2703e3a2ea454e565a3c74d294688,False
9f4bfd92167a5288401deec8754fe973eb3f802c,False
6ada5e9c6042474f89179ee5293b41bd804bf331,False
3aee20470fe0fd6b91d64087d6a0cac177bde64c,False
b177b2da0d92bb9652ab48706d5cd8677334f325,False
00a399d4d3ef809197bd0780b0a3fc2dbd92e7a1,False
31b4bafbec7bc0d845b1c0038c9c54918bdf3063,False
87aef379b141a25539b2f3334a94f3850a8f5de3,False
486d594711800c1672e9eb095b9a6a6dbd58df73,False
e363922997c04c5f3fc46412ca796ac6442576d1,False
df2b8d0dbab75d24d2a40577849bf2231a11de1e,True
cda8bf671e9ac9a907b1c4aaf6cde66e3036f8a6,False
a915309f48a119f25504da9d994252be290e46bb,False
818be67b18ba2d226676ce7ef19f18f6a2e7c8fe,False
7d1d1090be5a78c10223046e91aeee7eb62f72f6,False
87c07c78e9d004192ce2db22b9c71e5462673f32,False
8a3cc0492cf91cff28eac94cbcfac341cfd94566,False
35601bea5fdce975b9eac45a34f2489fcaee4ecd,False
be2a3629aeaf47edc44bbcb835d2d291e845e53b,False
1e53a6010c48b95eac4c4168ce7952dea88fcc71,False
78514bb585d5f012012f8c16f0001838a4bda1b8,False
b474ee7690666dfad131716be33fd3dd611750b4,False
a98579f3c28bf49236d49eaf500589694e21e3ed,False
36f0c5c4a932bd4f8915312cb16425e0c8d1de6a,False
d186b6e5976e5003495190812d86cdf05ba18179,False
daf6439f8138465661503d27627877bf9253288a,True
d72ff277b8e37e253a5d938c8c01a3bc9cdb48d9,False
b37804f10f5d41c70a658e21863e6111f5575fed,True
f279475d72f475240264834cc4688afe2c2b3b8b,False
b1b398eae790aaf84b3bfb4ab76562e185d75bc8,False
74cef60f6516f2a7410cf4d6be80dbcf6c4fa184,False
95ca129e1dfc72185b2b5cc9318039ac36e09681,True
3b7269fa95f09fbb60f23e8381b80f29084b3439,False
680e46ffeee331c1f46171712ea38381868e2962,False
beb608a2fc45a8427ef2336564bbb7e486656bb0,True
ddd55df320c58685803da329f1ed9a6a89bae848,False
741d76cf6f203e1beee7511a1759a08c9f0d8dab,False
a3bcd81ae296b18832411c06954a1d6b5fb30025,True
a36503effe7b0e58397f84d88dbcad8d153d19ee,False
b266a7443eef4b15f6f77be35da8411c356d4a9a,True
f5ce20fb0473f57b8f71f6f29c545a7fe5bf9922,False
9b4f501bac6435beabbae19720d699a5490eeee9,False
edcdfd8382de6ca517a46c3ece652705c49b40bd,False
3364fc8258f30435c927aca43b45fe77d14c6ec9,False
aa6ed26deebd32a642ef0ea41e7fb1596416b1ec,True
7f5236770aa476a18b984f188df45b32b9e42df4,False
32c44580b3721ea15ac04eb463b775c2535357c0,False
54e74ad14ad764e01eb364c512985a04c769c22c,False
ba04706a49cabda089f55b79fcefcc310a4d6bc1,False
0bce67c296f8660307f4fd4b1e3da65c53b7e3f3,True
3cbf59f18f68729bd192b55e36cd865ea9b2c0c4,False
83ae23b153a3ba492498c3efd96392d0faa4b0e4,False
deebaaaa0087b8cf8ba1503bcec45426220ea66f,True
ac44b5cae5fb94f7bc0f7dafe8bb914a533fd1db,True
5b8bfa12ae8341e28cdc8e40b3ca965654b7f0ce,False
b9a24c9f800b1d40c83ef9c40039c1deeed12634,False
de30dec559150b8a1ec9b6e55799c63e92c68411,False
eeac5fe2db61c81f2ab83a70e1ee1d1d22d2141b,False
447531ece4c3dbbcb0d7009fc7075904980e11ba,False
116f7c904e2621a13db803d489ed821b7f80ef1f,False
4d707f8a3c2d2783f2b312d1400a85ba0652c677,True
7b93d17a2560e5bc4112c76a20cfd2742460ff6d,False
132710f71e2da859116daa2a781c74c041fa2bbd,False
863013ee89e654c78e651377a1c871e98ad37025,False
9c9774a7e22537f5817bd21d36b7490dff4b04b4,False
02cb6b2bbe5d5efa68c71ddb64c7f22e66b70c43,False
03d523dd5d720a12367f7ca2dfa465ba71c55a34,False
a43b868416c6eddc2f01d9066f2799e8c9b49788,False
daa43499933623480e4d6123b9efe2f60dad51a3,False
5f1170962b4832e99edd4246cf76d6c0b968e778,False
accd0c6b3cfc8f579cd73c965c14a7343c249f12,False
13f3f96745e56b33df7ad33db97973eb716b4dc7,False
a13b12a994d7a02dbdfc0d97c03f7c9034ca8ecd,False
71252c484c4fdd6ed363d8cf3a42d8f96b931511,False
186fb45653a563e7adc368717786209180a1b03d,False
c7dcfa04801961e5f9e00925f16975a382c3c594,True
2e24743008bf237ce04c73fc1770d0aadf11aa18,False
ed4c83e5aed2b548ea3f5fd714972a417f2f94e5,False
578122a663fe322ae9a56b06c6a530c14333b0d3,False
60fffeafbcdc61d348dd00b164dfb4f458eb347d,False
86e4763cfb54e897d7c2c8c367e4453a7ea50b31,False
187dac51a79de4fae6bcbcbccee7fba454fcc63a,False
70c355b2d612a54dbe14be1a14f9eaf7ec382b10,False
e342eb12eaa3456b91931468107f80970e339525,False
c825d0313497c24368b9be99af49ff688d8544fa,False
6b24c9ec7b71298b574143478f66514eb7aba3ff,False
cba8056a01e41c1756e179c68e34e85abd115399,True
717c4af5c21af2779a9199db23e33700de24be23,False
17b25d09f40d8bb487db5028da7cd0f4caf2eaf7,True
3428092fbe132c7ab330d2fdc511a02eec8bafe7,False
8be46d6424ef548fec0d3d4ef41307399f08f538,False
160a8c1fa0b6242132c229820804e92892f20141,False
ed2a2528991a5f341febaf9b51fc5f25befc897e,False
5e98d08dd673e058eb98cd6ea1a32fa2e39c70d0,False
104c736cf192a442481d0ca1a7a1bddf7d534074,False
2d34dd91e5033eb92b342bd771911f197e2cab30,False
40839016420ecfb9f0e7b788c8cb2a79b6135b57,False
b7487e5a8c2ad4baf9985dae78586f431f3c1afa,False
2c41f91ce02d723ac8d55f89971ec0484cd5d9a3,False
95e8c3884de51682ff36249edfac3771c067e355,False
34c133a2d4b38dd9f5e308847e498a31fff9832e,False
7d024624fda7d6047af2f16a33445c932dc58291,False
425da015b7e9e2eb839428167cf387f2b3e3d160,False
85deed020e5d5d21c9d1e273b93ab6d260687c7f,False
e63a1956590e2a8524fa18acf81122d8c973513f,True
1aa4e96ff8ef16cdd8b984643b1b4e3fc99996f7,False
c4af40fd95a395f05344bd5627b73ff3ba2eed09,False
2eb2bb74744518c4dffb441346aa3dd99edf76e1,False
ee1c934299afa15762e2495f390e01f08073ec6a,False
9a971fd9e7d6c798f12ace03119c8ffe2eb20b11,False
544bd790d1118b4a07ba2df5962253548c308b04,True
b5cfcb0efa1d32bf63e61bbad90d456d91895cb1,False
e764f6eb17d846903d15bb41803a4870fa42fed4,False
957dc4bdefab005ad8b1008ea1df8f37ab368f41,True
63b7ed4e67b4ec48eef1912ce0de713860c008da,True
1fb6115fa63766ececadf655e6d4210c431d337a,False
6d7284e82938afa9f5656154af77e3c2aa6d6abf,False
7a5facc879ed3e73736160459add834a4ad3e73c,False
1e40de8bce7ad6d045795980ab0240e96c2c1a92,False
7ec3c142e27659676125428169caac8db920f736,False
29a6f7095f1268f08e54fcac4dcdb7006631905b,False
4d8ed8fd9a417cb49f34b921cd99b407d31ed563,False
69fbafc5762dd06ea5f6678d52ed9abff6897ba2,False
e5e93dc74bc02fa4b391863faa79219e51841095,False
878148da04ed0e8a9712b7ceed6f7be65e090e2c,True
0d4881c8168f8cc716e124656c7b867a4eca1e34,False
87dd2cc7b52aca5b84836023909ee4f70254fdf4,False
22a9a47e2c902009547053730d5399a29936be41,False
acad860b770b240d04106dae3a8ea452e208f4cf,False
e349a15344f2a4f56af90bdb8b0e4a926bf3799a,False
a08c1bece5b9c099bf204fa76a17f3ed105cade3,False
050260bf550e12b81f284ff7ea0d0d6dd48b5afc,True
2450edb54862a1a08c24e5a930c827f3a08c08c4,False
7bb67d1fdcbfd17d455aabe7166039871093937f,False
4f64f99c53c8c0bf19ae00084490bef6c03d4122,False
9114a8f5b5a0a5ac16b5aa814c967840abee2666,False
3312b9c2867a6b47c9b6ccec24b6406b4b4c30fb,False
c888a78c1364c3a588952a52c25739a8bfa8dd10,False
40035718f741334475354b21ab5376a24fa1881e,False
80e298d406d3a84abe9976023b436f38dd74a6c0,True
8a242f330b5dc8dcf22a652c7faa845f5a5f9e6a,False
9e60ede5d11a122f3f2796aef9c29a16a5a560a7,False
92debc99539f0436d5dca8656fea02ff00cdfe98,True
a3e92edce6d42ff333f0b4bf6aca51656a12b057,False
5470ed1a3585b8fd0ff5704d520f6d4479f92ff9,False
5849f36fe8dfe5d16e17de139136b5c1a884895f,False
53f29d1a92676e96a333cf1095d45c59cedd35ad,True
0620abe1b5adeebafa2d0788a5c9aa6ea0553372,False
b4010d3edd8d56c404f9eba8b11b81aff8b5acf5,False
c4faa9f0f039c12abe996b321f8fb21add719901,False
edcfa05428a600046227c55a4ad7807ca7241c1b,False
c2c036f3f1e1522acbe3504817070a430070193c,True
d09f9893188a8f201a1d5aba21f573eccee2306b,False
cd622633709730ed810477608e136c618fa865eb,True
5525b4aad22c006e327c8ed7105acf6d219c27fe,False
8ec0131886dba2b81beda9e948dae45c56f7dd3a,False
1394abbde732e3e5438c34c864e4f247c11ce343,False
29109dc23c07d4c0a1799797599a915af36db0d7,False
0649e0fa1aacc5074c7154ba8f9f3cb5bdb672fc,False
8ad46f2a07d66cade0474af1f1977fa5fa0e4803,False
9469590167bd65755c1d2645ec3926ec30323c25,True
815ac163ec708ba15329c51b5ef6a04d9621c6ac,False
d6a898ff3765c0032cc037849adf25b1154e018f,False
dadc31e5335aa036a57c05319314164b16d33f14,False
e66e1ff4db8d6338ed4859b7345c57ab5b08db49,False
610b34f6ae7d0055514ccc4fc3428d4b1906a606,False
da1f8c9d622022777947e25fe71f1627dee80c67,False
0a82caf1a41c94f8301d83eb5f8160f3fd432f71,True
95b460055d69a10b3f6e537b426c53a289e62963,False
9bafa9c08a562186819182c10357b7ddfb21ba0d,True
8520f12e98d5fe3dfd632e69317d0e0b932b38e0,False
7a8750c0f7f922695d4445549b1d4d7abbe8d9a9,False
23d6c89a5ac32c6a47c12357362f0165c5e32ab2,False
73c9352fcd69fe5a9897ecf88fda2260db140ab7,False
73a5a893c7a3898fdd9cdc48009e16c2abdfa67a,False
1886d59a910f1608659841bbbf5c0d2540d07271,False
cdab89e8a2413cfa4201e473bb83edd390408123,False
1621081af2913dfef37275aaaf07a76c1fbea4d8,False
5c1e1983a380764eb9f28bf665c72e6194e5cc52,False
fc3e370fe44f67e5cb0882c0c2c921b2350f2178,True
fd0214145f5f4aac3767a3babfd7e487ce8652bf,False
8378af9dc5a895fe65c1149bbf1063ea337d5474,False
d193886bf61fd5c02072b347ffe2e65627c63994,False
85e45cfd7191d3021f2b175626ebd2b82dfc4420,False
d2f4b39a4e7185b1e8882cc98b11a3ce26e4c610,False
8b9ad389335c28d7502e1ad07772850008ba95e0,False
9c4162e5d14568cc0c6c8b121f220494b139659b,False
40083ad773606810a21bf8b837e6340a8f3cf35c,False
139cf65060e516afae7ca4c0d091b3deaf41d201,False
304fa00b1c23cf37772b00670d71ef8dccdb6140,False
2d0f41f6c5790450b64409f6255a613190c05aad,False
3e376580c30d56f8dfa24d166d02190c12939459,False
a5569a67dfd3266b6a07682c1e5cce32897fee16,False
83bd460218521f5eb700c8ce88f1c0aa5170a296,False
e16e0c16f647920dc9f526b4231474a35b5aafb3,True
372f33501b5ecc3b5dd158dc4373c32e32fed1ff,False
4c6f869020edac1a770b014962b5650763aa3277,False
76be146f422e4c7a1f03c4cc465ee973740da939,False
3a533bf9ee6088018c8e78b12b8064f25670c850,False
e33b420ca3bd35feed6fe7b322bf5dbb4b947163,True
bcb2d2da35ded31809f6c9d1ba12b6ee3fd7b686,False
3fe974282e41bdab1b7625f176ddb9ace6f3cc2d,True
4379ad102cc2bd675db070e28b0fec7ae64bd4f3,True
89eab8001de13a3ec0c6beea9d790ac2847b39c0,False
fc5b5b86eea5711aea4dc8678c51a768393990d5,False
039c63ca5051b6041ce4ee70fcfd89dca5dd5bef,False
3cdfe8398c0eb17240a07025a6574f889922a4d0,False
0b917db953872d203011dd830568cdeccca55685,False
5e1df11d4ccc18ecc4580f05dd0fedbd301c44d8,False
eaf23e264beac33d3a81f5bbb8ec3b5d427420de,False
e1b248b928ba463668b357426e2ab2357cb2ed7d,False
bbce4c1c94b8fe40d8e6954b2f0d5b8e2f11d220,False
fc986aa55a2aa445c4e3e9c230e07cca64c36222,False
950810adc7b3e2eafc601df3a687eb87de072b6c,False
5e7bd29d7740f54f5d493fa5df870e33f466fc74,False
8611fa3bc635e085866e8e27ed5e0f51fc627188,False
e63d7cf0606ede1aa397bdc68f98ae3a8595c577,False
a4743a64b1d9ea421f516119fda84007c034768d,False
5a29d7d51eb4c0305e6dc028932a0997340014d1,False
261fe2dda60c27310b7f0be4323064070d6d35fe,False
8d75765833a899dac2ddb54278a3ec5850dee5e2,False
ea697ed0763fceac924f17d978266c33a9fc725b,False
c9dae0d0e6360972a317575351066a4eb1f180e4,False
1038e62168bfbada2d50562d29ff71e47a857479,False
a41731e28dd8327c797f0c8b170a90371d1229b7,False
bc380eb7c6a3c096192c68a34fc320359b9fac58,True
5edbb3a701705dea51a1068e9c13ee48b506fba5,False
b6b98a615e5e83ea66744c5706d562d2a13157e2,False
b98fe2828bcd5fd53c5ec4b28dcc13eb9d1415f6,False
35e5b1eb1e25b52c83c35ebae7e1d66e05e48765,True
7c38f7023ed636209ff28669adf9203c9bfc29a8,False
0fc621aa3e2fec543e30ba4ff0dd307663395065,False
9479c049f744a601e0aa23d3b35c107d063df56e,False
72dfe12f2b9d8a2e4c3ed961761b6f28c251bb4a,True
57ee43415f720fb33b1420d5bc8bd259ec42f928,True
ba86f67ec3adf81bc0da63d73c0c0d54d5fc1664,False
2ba3dd8e7257a2eb3720bb024c08d0a3d67cba54,False
b78fb2a33a8e30b0eacf6fc485bbb8e506fa2696,True
053e78e9b8c93992c838c01961af0983b7537709,False
e32128eba0cdbfa2253dc8060b6c520fdafa0353,False
4e31578d05459ad047b2873f0a9b909dd9740ee6,False
aa47304b2deec029682d4114189b1b80cb21e3e0,False
579444374d13ee2a7ad66d9395f3aa1bd3d41ed2,False
78c26a51fe8f8121b98c8d7669d2b20d9cd7a179,False
c0727dce9b1dec1fd5af5252bf05ac969785f266,False
3f216b05fb4c47588c3d848258f8935232bf55ef,False
92dc059266c94d324be8a4c55c384aab861e2892,False
b75eab40b38446ff43d5799c507ba00ddbd1d7c7,False
83da04f5740d5eb90d2670c611c323ebbd70cfdf,True
3962e00e0676a1b3d81e7bf723b39e1b17200d8d,True
bd286dbbfac71b24a56a73f3b535fe24c9f9c839,False
8b4a130095e933477208236308043199d6e7775d,True
ba06852cb1a98c7eb2f4bc0cb32e1a1c5fadfaff,False
d3de31e208fb7f901c86dc71d3d7934998d4f0e7,False
22dd5bace44a2e210034371ae51124dec9943f79,False
b4717120342644cc2a929c719e9f6d9bfaa8c99a,False
97c94dac216a583ea7765b4e1b1ff85efe7088d4,False
f35bad3dc8d8a54ee6a746af691e9a307e364bc8,False
3d4d5e4bc503c1c1f6ec0be477f8cacbe442949c,False
cd71855248bc36f95078485fe9d0ac62be593ee8,False
a4cdb392c57a2ccdb8d45135be709cf893586539,False
97112e5da91a872cc4257d92655fab9a1c6aa941,False
e921d8d1a44996f2e7ef151317857bb086541e58,False
ace863b5a7aea600be424552fda84ce7ceab549d,False
89ceb64615e3dc04bedac10964bc705410a6ec2e,False
a6b36ddae46fb078ecbca7ff51a7aa7768954339,False
3b325615e748209fe7e5e6e03e63b6eeee72fcbc,False
9ac95abcf43306e34a5d8aa55bdf3382aafd73f5,False
48c3e6d4da5699915b373ccc454242d7076433a6,False
1f3aaa4142cbc463d9f2bc50116cb932a678b594,False
22802cd356f9d70651f163fff3368d779d8c58a8,False
be805d01860c69572be1d19ecba384e18276b756,False
b0f4cbc15bd7a299c7fca578f503b5365d2d6fcf,True
cf66c60031cb3c7e55c816a8f761d26e33b853a4,False
a7ba86165031015d0dc89f8b8e90d74b07bbbef4,False
7de596d2a332d807e1704f60d7330ed6f2e918a5,True
26d23b7a03c437f5129f4cd46fd1168ec18f01d0,False
1e1b54880c40a42e417e61edb2a4076f9a3a6ac9,True
dc6b009a7b4f5a1668945bcdf368f5a75de7e41e,False
0c873d317fa2ec3005dc041b2e1e0ae7ebb57fa5,False
3ec7766e014b78bcbc9e6af37ef21b21010d2588,False
bfa7915bd9853371a7c42a6fe0e5c437198d5b19,False
51aae2ef0ba946245927b4045267542121fba5a9,False
6e350605fc518078e7a2764835e055820225cd70,True
dfb62cf8fbaf7fd1a9451b79a4884246f922b887,False
e11092daf0c7f8a3c7801c1edd9cc8069fa426f3,False
0c48fa01ffd9a14a1905b991458c0186a0f2078c,False
07b9b6dda4789fcb4e40792dac40c2afa25965bf,False
1a584b0a108445ec91b5ad300add61d432b6d817,False
1ff0ce17edd056f4f3a81afb55cdd5df63fe47e8,False
bcc6000cb3558c9f0c4df3ab9eef152bab810f28,False
681a24a167912a6429f1a42667f43cd8247d9fe3,False
0e2ee2187d380af8cfc2a7de37464c197b2fc64a,False
12eb3e318c62268b4cb2b661e85fb645250aaf4a,False
16b4f7bc93ffdc00cfde4c8333cdf9f1e234e7e7,False
bd709f3e8b067b267d851a42d273c38342473b13,False
1dfaa593b1de83e6bb8282fecc41b5d44b9590a3,True
0aa2c13c44d3cba78764c16ddad59411b548f9d8,False
d0151ea0e3f3b4ce075058ddc4bec6fc23bae4a3,True
828afb9d0dd96c65662ba511231a924a5307ef5d,False
df9961937d51bb8022c0e286a1fe0b87824d2dae,False
5d576d7f993c974131f30ea0d69d1a8e965169be,False
10cbf558d7c5d458ee56035cce98b494a8126351,False
77a6784da7371ef70cbb579d817e9259041c79bf,False
cf053d592a3f365f27c66ae435552c2795a17f0e,False
43c1814839629e6156a185650de1b990b4ca6c82,False
99068a889a0229c56c3d829468d263df641722ee,False
639d2781aeefd3876a2bb7e064a5ba30c8bc2814,False
6e6e8943815fd0440ab8d4e32de5f95d06cdd382,False
bc39628f163e2ea16664a7712ccefcfde8d4db2b,False
3c9e0f31605b89054333f50d964392d94260e717,False
bd056a74bd30aa0e3c8d88fe51d150a4dc48ab13,False
4125c8744d941086ffdd9ba0f3dd42a6daa35f42,True
71456391721d3890016022fd2ffb02c9db707c44,False
9b51645b5e5d1922364bdacf7e7c1cbc5df95bdf,False
42c1a051e8c5f2e19acaccb230eb6eea8e70f714,False
2709b1c7c8c3d19b8eb07b3ca9eb4327db1b99c2,False
a992c373683aac1e67d269976da2321ceb4334b4,True
3181b4160f4b416f8c658437657aaf510b70ff60,False
ca796dc56f0a4641a89b77caaa678dc01b2f2cfd,False
5462d294f206dc5e34597e3f190a8550caf91bde,False
2310128272fa6dcbd5d9d49291d3e41ba399a22e,False
9a9885dad4cd6e0f4fdbdee2fa233687f9ee49d1,False
085411adf9e3b82ea6c81a56321c1ca759a532bf,False
c6c4f09f852b7a90e7a502ded1da9bae1e30fdc1,False
cdb18683b1b7876779c69a435f426b21cb6f6800,False
70aabb948f4a9117aa2f268a44c9f794717a0efa,False
2ae5e92187892de88fa6a898b3a9c89628000a0c,False
dc8bb6506de86d975b3c11c21213d75295c2dd2d,False
19f44cfae88d666b8615836aca766d2dec0b82b8,False
4a9040e12fb187b584eb8bddd3e3573493728198,False
c16382cbef07a291b41bbdce1888b65d14c4347e,False
7e85e3164d1cc1c7a73b139d6fc2b2908233f89b,False
5c9d1787c285eea453e3f0dc4bb2ae8c12ea8fb6,True
503a25bc54f5ff6521a535385cbc943e1b80585b,False
3da01c59ddf3596477330feb3f45c2cb3a0f0100,False
45c4315c655f0a307c30704d6ff7946574ef473a,False
53e933997fb8cb8e441a73e601bae2b4891f54b7,False
d51a5b934b9f184f1459047d81e4d0b1bff8f177,False
1d2f95944e048d7f66c092285dd94de236faec55,False
e7bdd199d2c76ebcf0095c74852c05320193a879,False
b1c1cfdefe2399c07b64e4b6fe4dbb9351346d02,False
f62dd03ff80b2b3cb305c14a61b017ea2c09b18c,False
c4035587ce17f4d27c3a2da510789510f689ce37,False
119c7083af9598b5699365babf903cbe01f97fd9,False
d6ec8624c90e092b41c02a24e0527f639d8915ba,False
c66a88cacfa21edcfdecf396dca2881cce1619b0,False
4505b0c5497abdbcad87d003e8eb16dc70928b9d,False
2e3d9cc2be35967b56aeaf4bab742c8fc7cf47f5,False
da6dea1376526e07f1f4d2c798c144d059731c64,False
